림멜,https://usercontents-c.styleshare.io/images/41553849/700x394,https://usercontents-c.styleshare.io/images/41553849/88x50,런던 감성의 셀프 퍼포먼스 메이크업 NO.1 림멜림멜은 생동감 넘치는 쿨한 도시 런던과 그 안의 크루들에게 영감을 받아 탄생했습니다. 놀라울 만큼 다채롭고 환상적인 쉐이드의 퍼포먼스 코스메틱으로 런던의 엣지있는 감성과 개성을 담은 셀프 메이크업 브랜드입니다.
마나,https://usercontents-c.styleshare.io/images/43114475/700x394,https://usercontents-c.styleshare.io/images/43114475/88x50,"marna는 1872년에 가정에서 쓰이는 브러시 제조업자로사업을 시작한 일본생활용품 전문 브랜드입니다.고객들의 피드백을 적극반영하여 다양한 가정용품을 개발하여질이좋은 제품들을 개발하고 만들었습니다.marna 제품 라인은 부엌, 병, 청소, 건강미용, 문구류등다양한 제품을 생산하고 있습니다.좋은 제품개발 뿐만아니라세련된 디자인으로 많은 제품들이 많은 상을 받았습니다.다양한 제품들로 일상생활을 충족시켜주며 경험과 열정으로가정용품 산업의 선두에 머무르며 전세계적으로 수출을 하고 있습니다.고객님들을 위해 특별한 디자인으로 즐거움과 편리성을 위해 노력하고 있는 브랜드입니다."
마나비스세븐,https://usercontents-c.styleshare.io/images/33491385/700x394,https://usercontents-c.styleshare.io/images/33491385/88x50,"MANAVIS7 은 나의 여정에 행운이 가득하길..' Too you ' 를 브랜드 슬로건으로 삼아 당신과 함께한다는 디자인과 무드로 질 좋은 소재와, 높은 퀄리티를 지향한다.좋은 소재와 실용적인 디자인을 통해 오래입을수록 멋스러워지는,가볍게 입어도 투박하지 않고 부담스럽지 않은 생활속에 가장 나다움을 표현하고자 한다."
마네스,https://usercontents-c.styleshare.io/images/25512336/700x394,https://usercontents-c.styleshare.io/images/25512336/88x50,"MANES(마네스)는 미니멀한 디자인적 요소를 ""달콤한 인생""이란 주제로 전반적인 무드를 표현하고 있으며, 감성을 자극하는 디자인을 하는 것이 마네스만의 목표입니다."
마니마니,https://usercontents-c.styleshare.io/images/34981036/700x394,https://usercontents-c.styleshare.io/images/34981036/88x50,"마니는 클로버 헌터입니다.꽃과 자연을 사랑하는 마니는 순수해 보이는 겉모습과는 다르게 치밀하고똑 부러지는 성격이며, 빠릿빠릿한 행동으로 반전의 모습을 가지고 있습니다.귀여운 마니와 같이 모험을 떠나볼까요?"
마댕,https://usercontents-c.styleshare.io/images/36723838/700x394,https://usercontents-c.styleshare.io/images/36723838/88x50,유기농 성분을 사용한 저자극 제품들을 선보이며 ㅜ아름다운 피부를 만드는데에만 머무르지 않고 건강한 라이프 스타일 자체를 원하는 고객들을 위한 제품을 창조하는 것을 목표로 합니다.
마데카21,https://usercontents-c.styleshare.io/images/29882383/700x394,https://usercontents-c.styleshare.io/images/29882383/88x50,동국제약의 피부과학 50년의 노하우로 탄생한 마데카21은 동국제약의 핵심성분인 TECA는 물론 염증을 유발하지 않는 논코메틱 전성분으로 민감성/여드름케어 전문 코스메슈티컬 브랜드입니다.
마루빌츠,https://usercontents-c.styleshare.io/images/36666917/700x394,https://usercontents-c.styleshare.io/images/36666917/88x50,세계 화장품 100대 기업에 선정된 독일 메이크업 브랜드 마루빌츠
마르니,https://usercontents-c.styleshare.io/images/42759367/700x394,https://usercontents-c.styleshare.io/images/42759367/88x50,
마르마르,https://usercontents-c.styleshare.io/images/41417106/700x394,https://usercontents-c.styleshare.io/images/41417106/88x50,"Add the beauty in your origin"" 본질에 아름다움을 더하다.생활에 아름다움을 더해 소비자들의 삶을 더욱 특별하고 가치있는 삶으로 가꾸어주는 라이프 코스메틱 브랜드 ""마르마르""입니다."
마르셀로불론,https://usercontents-c.styleshare.io/images/42849220/700x394,https://usercontents-c.styleshare.io/images/42849220/88x50,
마리몬드,https://usercontents-c.styleshare.io/images/18862222/700x394,https://usercontents-c.styleshare.io/images/18862222/88x50,"MARIMOND(마리몬드)는 Mariposa와 Almond가 만나 탄생한 이름이다. 나비가 내려앉음으로써 꽃은 만개하고, 그 꽃에서 우리는 새로운 생명력을 느낀다. 여려 보이지만 못다 핀 꽃을 피어나게 하는 힘을 가진 나비처럼, 마리몬드는 존귀함의 회복을 위한 날갯짓을 멈추지 않는 브랜드가 되고자 한다."
마리질랭,https://usercontents-c.styleshare.io/images/39946615/700x394,https://usercontents-c.styleshare.io/images/39946615/88x50,"마리질랭(MARIE GILLAIN BELGIUM)의 가방 라인은 BASIC과 CLASSIC을 백그라운드에 담고 있으며,그 속에서 실용성과 특별함을 찾고 있습니다."
마마마,https://usercontents-c.styleshare.io/images/37863266/700x394,https://usercontents-c.styleshare.io/images/37863266/88x50,"트렌드를 그리다마마마만의 감성적인 레터링,선 표현과 컬러감으로새로운 폰케이스의 멋을 표현합니다."
마몽드,https://usercontents-c.styleshare.io/images/43228668/700x394,https://usercontents-c.styleshare.io/images/43228668/88x50,"마몽드는MA(나의) + MONDE(세계) 라는 뜻으로자신만의 세계를 추구하는 당당한 여성의 가치관을 담은 브랜드입니다. 꽃에서 영감을 받아28년간 꽃을 진정성 있게 연구해 온 마몽드는꽃이 가진 놀라운 생명력과 개화 에너지를제품에 정성스럽게 담았습니다.여성의 아름다움을 꽃피우는 브랜드, 마몽드입니다."
마블,https://usercontents-c.styleshare.io/images/23394986/700x394,https://usercontents-c.styleshare.io/images/23394986/88x50,"마블 스튜디오에서 제작하는 슈퍼히어로 프랜차이즈 세계관. 줄여서 'MCU'라 칭합니다. 마블 스튜디오가 제작한 영화, 드라마 등 모든 작품 모두가 이 세계관에 속해 있습니다. 세계적으로 막대한 인기와 수익을 끌어들이는 미디어 부문 최강 콘텐츠 중 하나라고 할 수 있습니다. 처음 아이언맨 1이 나왔을 때만 해도 MCU의 규모는 굉장히 작았으나, 어벤져스 1의 개봉 및 흥행과 더불어 드라마 시리즈의 제작 또한 이루어지면서 세계관이 크게 확장되었습니다. 마블 캐릭터 스피커, 램프 등을 판매하고 있습니다."
마스마룰즈,https://usercontents-c.styleshare.io/images/41166887/700x394,https://usercontents-c.styleshare.io/images/41166887/88x50,"마스마룰즈 [Masmarulez]는 ""마이스타일 마이룰즈"" [내스타일은 내가정한다]의 줄임말을 신조어로 재해석한 브랜드입니다.마스마룰즈만의 패턴 디자인과 컬러매칭의 조합으로 자신만의 스타일을 완성할 수 있는 개성있고 참신한 제품을 디자인하고 생산하는 디자인 잡화 및 패션 브랜드입니다."
마에다류토,https://usercontents-c.styleshare.io/images/35750006/700x394,https://usercontents-c.styleshare.io/images/35750006/88x50,MAEDA RYUTO(마에다류토)는하나의 컨셉으로 규정되지 않으며 계속된 도전과 새로운 시도로 끊임없이 변화하는 브랜드입니다.
마이밀,https://usercontents-c.styleshare.io/images/39980403/700x394,https://usercontents-c.styleshare.io/images/39980403/88x50,
마이뷰티다이어리,https://usercontents-c.styleshare.io/images/23739531/700x394,https://usercontents-c.styleshare.io/images/23739531/88x50,"매일 매일 더 예뻐지는 습관마이뷰티다이어리는 2003년 합리적인 가격대에 더 많은 사람들이 다이어리를 쓰듯이 매일 부담 없이 사용할 수 있는 제품을 만들자.’는 모토 아래 탄생하였습니다.다국적 화장품 유통업체인 PPC그룹의 브랜드로, ‘PRETTIER DAY BY DAY’ 슬로건처럼 매일 매일 더 욱 더 예뻐지는 기쁨을 선사할 것을 약속합니다."
마이애미프로젝트,https://usercontents-c.styleshare.io/images/40022172/700x394,https://usercontents-c.styleshare.io/images/40022172/88x50,마이애미프로젝트는 가장 심플한 멋을 지닌 슈즈 브랜드입니다.모든 제품은 천연소가죽으로 생산이 되며최상의 착화감을 드리기위해 3가지의 깔창을 제공합니다.합리적인 가격으로 최상의 만족감을 드리기 위해 항상 노력하겠습니다.
마이클코어스,https://usercontents-c.styleshare.io/images/42849183/700x394,https://usercontents-c.styleshare.io/images/42849183/88x50,
마제스틱,https://usercontents-c.styleshare.io/images/35232770/700x394,https://usercontents-c.styleshare.io/images/35232770/88x50,"멈추지 않는 변화 속에 익숙하게 고른 아이템이 트렌드와 조화로운 불협화음을 만든다.스트릿의 개성 넘치는 자신만의 트렌드를 만드는 ‘그들’의 마제스틱 캐주얼.1976년 미국 펜실베니아주에 Faust Capobianco lll에 의해 설립된 마제스틱(MAJESTIC)은 전 세계에 스포츠 웨어를 제공하는 미국 브랜드로 1984년 MLB사무국과 공식 라이선스 계약 체결, MLB 전체 팀의 공식 스폰서쉽 브랜드로 자리잡았으며 명실 상부한 스포츠 브랜드로서의 위상을 공고히 하고 있는 'BASEBALL' 스피릿을 가진 에슬레틱 캐주얼 브랜드입니다."
마지언타이틀,https://usercontents-c.styleshare.io/images/40755583/700x394,https://usercontents-c.styleshare.io/images/40755583/88x50,"mazi untitled은 일상생활에서 언제나 편하게 사용할 수 있는 가방을 만드는 브랜드입니다.다양한 옷차림에 어울리도록 간결하게, 사용자의 편의를 고려하여 섬세하게 가방을 제작합니다.mazi untitled은 가방을 중심으로 우리 생활ㅇ에 필요한 물건을 만들어가며, 일상에서 자연스러운 멋을 표한하는 브랜드가 되고자 합니다.'easy but detailed'"
마케리마케,https://usercontents-c.styleshare.io/images/19335030/700x394,https://usercontents-c.styleshare.io/images/19335030/88x50,여성의 피부는 메이크업을 하고 메이크업을 지우는 과정을 끊임없이 반복하게 됩니다. 그래서 내 피부에 맞는 클렌징이 아주 중요합니다. 마케리마케는 이 중요성을 항상 기억할 수 있게 하는 독특하고 쉬운 주문입니다.
마켓비,https://usercontents-c.styleshare.io/images/41998313/700x394,https://usercontents-c.styleshare.io/images/41998313/88x50,"DIY, 마켓비에서는 최근 트랜드로 자리 잡은 SELF INTERIOR를 원하면서자신만의 라이프 스타일을 만들고자 하시는 고객님들께약 10,000여 가지의 실용적인 상품을 합리적인 가격에 제공해 드리고 있습니다."
마크모크,https://usercontents-c.styleshare.io/images/19010318/700x394,https://usercontents-c.styleshare.io/images/19010318/88x50,MACMOC(마크모크)는 새로운 시선과 독창적인 발견으로 신선하고 유니크한 슈즈 컬렉션을 디자인합니다. 슈즈를 통해 감성적인 디자이너의 색채를 전하며 다양한 분야의 미적 요소와 재미있는 컨셉으로 시각적인 즐거움을 선사합니다.
마크에이토리,https://usercontents-c.styleshare.io/images/5fa0cb6b-dd42-440d-8df9-58f25bcbb6d5/700x394,https://usercontents-c.styleshare.io/images/5fa0cb6b-dd42-440d-8df9-58f25bcbb6d5/88x50,"마크에이토리(MARCATORY)는 '강조된', '명확한', '똑똑한' 이라는 뜻의 MARCATO와 '이야기'를 의미하는 STORY의 합성어 입니다.학생 뮤즈(Muse)의 학교,수업시간에서의 이야기 혹은 데일리 스토리를 'MARCATORY'만의 명확하고 유니크한 무드가 있는 캐주얼웨어로 전개해 나가는 브랜드 입니다."
마크제이콥스,https://usercontents-c.styleshare.io/images/19281899/700x394,https://usercontents-c.styleshare.io/images/19281899/88x50,Louis Vuitton의 수석 디자이너 Marc Jacobs가 전개하는 브랜드. 모던한 엘레강스와 신선함을 전하는 그의 디자인은 시대를 불문하고 모든 여성에게 사랑받고 있습니다.
마키 MAQI,https://usercontents-c.styleshare.io/images/43113297/700x394,https://usercontents-c.styleshare.io/images/43113297/88x50,"파리 홍콩 등 해외 각지 스타일에 영감을 받은 특별한 패션 브랜드, 독특하고 최신 트렌드를 잘 담은 디자인을 선 보입니다. 독창적인 디자인 및 자체 생산으로 퀄리티 높고 가성비 좋은 제품을 연령대에 상관없이 자신있게 자신을 표출할 수 있는 독특한 패션을 추구합니다."
막스마라,https://usercontents-c.styleshare.io/images/43025713/700x394,https://usercontents-c.styleshare.io/images/43025713/88x50,MAXMARA(막스마라)는 '도시 여성의 지적인 삶의 표현'이라는 컨셉을 바탕으로 베이직하고 심플한 여성복을 선보이는 브랜드입니다.
말리부,https://usercontents-c.styleshare.io/images/21615912/700x394,https://usercontents-c.styleshare.io/images/21615912/88x50,
매니퀸,https://usercontents-c.styleshare.io/images/19010319/700x394,https://usercontents-c.styleshare.io/images/19010319/88x50,"MANNEQUIN(매니퀸)은 국내에서 찾기 힘든 최고급 이태리 수입가죽을 사용하여 심플하면서도 고급스러운 지갑, 머니클립, 벨트, 가방에 이르기까지 유니크한 핸드메이드 레더 제품을 선보이고 있는 브랜드입니다."
매드마르스,https://usercontents-c.styleshare.io/images/18421691/700x394,https://usercontents-c.styleshare.io/images/18421691/88x50,매드마르스는 스트릿 패션 브랜드입니다. 매드마르스 제품들은 힙합 무드를 바탕으로 하여 기성복 느낌을 가미했습니다. 제품들은 자유로움을 표현할 수 있는 현대적인 유니섹스 의류들 입니다.
매든,https://usercontents-c.styleshare.io/images/25042933/700x394,https://usercontents-c.styleshare.io/images/25042933/88x50,매든 (MADN) 은 심플한 디자인과 스트릿 캐쥬얼국을 지향하는 유니섹스 브랜드입니다.
매스노운,https://usercontents-c.styleshare.io/images/20020964/700x394,https://usercontents-c.styleshare.io/images/20020964/88x50,"MASSNOUN(매스노운)는 일상에서의 가치로 매길 수 없는 트렌드를 제안 하려 합니다. Massnoun 은 "" 셀 수 없는 명사 "" 를 뜻하는 사전적 표현의 의미를 두었습니다. 그래서 우리는 정형화 되고 제한된 틀에서 벗어나 셀수 없는 가치를 지닌 명확한 스타일을 지향하는 브랜드로 거듭나고자 합니다."
매시브,https://usercontents-c.styleshare.io/images/a2e6b2aa-e86e-4eae-a946-9c7e73f3439d/700x394,https://usercontents-c.styleshare.io/images/a2e6b2aa-e86e-4eae-a946-9c7e73f3439d/88x50,"점점 빨라지는 뷰티 트렌드, 더 가벼워지는 소비 트렌드에 맞추어진 MASSIVE.MASSIVE(매시브)는 가장 트렌드에 민감하게 반응하여 가장 빠른 뷰티 트렌드를 실현하는 대중적인 FAST BEAUTY 브랜드 입니다."
매치글로브,https://usercontents-c.styleshare.io/images/39163317/700x394,https://usercontents-c.styleshare.io/images/39163317/88x50,"MATCHGLOBE(매치글로브)는 2009년 론칭한 서울을 기반으로 진행되고 있는 패션 브랜드입니다.포멀한 룩을 기본으로 다양한 패턴, 컬러, 디테일, 텍스처 등을 조화롭게 풀어냅니다. 영화, 음악, 문화적인 컨텐츠, 그리고 일상적인 공간에서 영감을 받고 있습니다.시대를 걸쳐 질리지 않는 포멀한 형태를 유지하고자 노력하며 대중에게 편안하게 다가가고자 합니다."
맥,,,"MATCHGLOBE(매치글로브)는 2009년 론칭한 서울을 기반으로 진행되고 있는 패션 브랜드입니다.포멀한 룩을 기본으로 다양한 패턴, 컬러, 디테일, 텍스처 등을 조화롭게 풀어냅니다. 영화, 음악, 문화적인 컨텐츠, 그리고 일상적인 공간에서 영감을 받고 있습니다.시대를 걸쳐 질리지 않는 포멀한 형태를 유지하고자 노력하며 대중에게 편안하게 다가가고자 합니다."
맥앤칩스,https://usercontents-c.styleshare.io/images/18719443/700x394,https://usercontents-c.styleshare.io/images/18719443/88x50,"MCNCHIPS(맥앤칩스)는 1980년대 이후 모든 개체들의 생각과 가치관을 그대로 표현하려 합니다. 빠르게 반응하며 움직이는 이들을 위해 맥앤칩스는 형식에 얽매이지 않고 오직 순간 순간을 즐기며, 작은 부스러기 하나 까지도 관찰하여 더욱더 매력적인 아트웍을 선사합니다. 감지하는 모든것들을 같이 느껴보는것, 그것이 목표입니다."
맥케이지,https://usercontents-c.styleshare.io/images/42727159/700x394,https://usercontents-c.styleshare.io/images/42727159/88x50,
맥퀸,https://usercontents-c.styleshare.io/images/43122497/700x394,https://usercontents-c.styleshare.io/images/43122497/88x50,"MACQUEEN(맥퀸)은 제품에 대한 고객만족도와 뜨거운 입소문을 통해 국내뿐 아니라 홍콩, 중국, 일본, 태국, 호주, 싱가폴 등 세계 곳곳으로 수출하며 빠른 성장세로 업계에서 주목받고 있는 글로벌 코스메틱 기업입니다."
맨하탄 포티지(Manhattan Portage),https://usercontents-c.styleshare.io/images/32712941/700x394,https://usercontents-c.styleshare.io/images/32712941/88x50,"뉴욕을 넘어 글로벌 브랜드로 자리잡은 맨하탄 포티지, 단순하지만 실용적인 디자인과 다양한 활용성이 제품의 아이덴티티로 보여지고 있습니다."
머지(MERZY),https://usercontents-c.styleshare.io/images/22510053/700x394,https://usercontents-c.styleshare.io/images/22510053/88x50,MERZY(머지)는 자유로운 패셔너블 메이크업 브랜드입니다.높은 퀄리티와 합리적 가격을 기반으로 코스메틱 업계의 새로운 트렌드를 이끌어 나갑니다.
머프,https://usercontents-c.styleshare.io/images/35311349/700x394,https://usercontents-c.styleshare.io/images/35311349/88x50,겨울철 우리의 체온을 따뜻하게 유지시켜줄 수 있는 머플러를 필두로에센셜하고 다양한 굿즈를 선보인다.발군의 제품 퀄리티이지만 요즈음의 소비 형태에 맞게 리즈너블하다.언제나 당신 곁에 함께할 수 있는 브랜드
먼데이하이킹,https://usercontents-c.styleshare.io/images/36478263/700x394,https://usercontents-c.styleshare.io/images/36478263/88x50,"먼데이 하이킹은 일상의 경험과 상상 속의 이미지를 콜라보하는, 언제든 떠나갈 수 있는 자유로운 사람들을 위한 캐쥬얼 브랜드입니다."
멀버리,https://usercontents-c.styleshare.io/images/42759066/700x394,https://usercontents-c.styleshare.io/images/42759066/88x50,"MULBERRY(멀버리)는 최고급 가죽을 사용한 핸드메이드 백과 액세서리 등을 선보이는 영국의 럭셔리 브랜드입니다. 최근에는 영역을 넓혀 여성복과 남성복 컬렉션을 선보이고 있습니다. 멀버리 브랜드를 상징하는 하얀색 멀버리 나무는 그리스신화에서 ""지혜""를 상징하고 있습니다."
멀블리스,https://usercontents-c.styleshare.io/images/35009236/700x394,https://usercontents-c.styleshare.io/images/35009236/88x50,"MERBLISS는 May Everyday Remain BLISS의 약자로행복하고 싶은날 멀블리스와 함께 하는 뜻을 의미합니다.멀블리스는 모든 결혼을 꿈꾸는 여성들에게소중함과 특별함, 미 의대명사 라는 특별한 가치를 선물하고 싶습니다."
멈칫,https://usercontents-c.styleshare.io/images/25447528/700x394,https://usercontents-c.styleshare.io/images/25447528/88x50,"최적의 원료, 효율적인 제조공법을 통해 가격은 낮추고 품질을 높이다. 당신의 향기에 'MUMCHIT'할 수 있도록."
메가팩,https://usercontents-c.styleshare.io/images/21519980/700x394,https://usercontents-c.styleshare.io/images/21519980/88x50,메가팩 (MEGA PACK)은 사용자의 스타일을 고려한 제품 디자인 및 소재로 어떠한 스타일에도 매치가 잘되는 브랜드 입니다.
메디컬팩토리,https://usercontents-c.styleshare.io/images/34901539/700x394,https://usercontents-c.styleshare.io/images/34901539/88x50,
메디플라워,https://usercontents-c.styleshare.io/images/20290108/700x394,https://usercontents-c.styleshare.io/images/20290108/88x50,MEDIFLOWER(메디플라워)는 수년간 피부 관리샵 전문 화장품 제조업체의 노하우와 한층 진일보된 자연 성분과 신기술을 도입한 피부 에스테틱 전문 브랜드입니다.
메디필,https://usercontents-c.styleshare.io/images/35177781/700x394,https://usercontents-c.styleshare.io/images/35177781/88x50,"메디필만의 특별한 피부 공법 코슈메티컬로 제품에대한 자신감을 갖고 좋은 원료, 기술, 품질로 피부 최적의 환경을 조성, 건강한 피부로 개선 시키려 노력하고있습니다."
메디힐,https://usercontents-c.styleshare.io/images/42357377/700x394,https://usercontents-c.styleshare.io/images/42357377/88x50,
메르세데스 벤츠,https://usercontents-c.styleshare.io/images/21186968/700x394,https://usercontents-c.styleshare.io/images/21186968/88x50,메르세데스 벤츠는 The best or nothing. ‘최고가 아니면 만들지 않는다’ 는 모토로 브랜드를 전개합니다.
메리먼트,https://usercontents-c.styleshare.io/images/42183071/700x394,https://usercontents-c.styleshare.io/images/42183071/88x50,"MERRIMENT는 일상생활에 새로운 라이프 스타일을 제안합니다. 편안하고 자유스러우면서 스타일리쉬한 라이프 스타일을 제안하는 브랜드입니다. 스포티하고 젊은 감성의 고객들에게 MERRIMENT를 바탕으로 우리들만의 일상과 여행, Culture 공감대를 형성하는 트랜드한 감성을 추구합니다."
메리몽드,https://usercontents-c.styleshare.io/images/32928194/700x394,https://usercontents-c.styleshare.io/images/32928194/88x50,화장품은 여성의 장난감이란 말이 있죠.인형을 선물 받던 때의 기억을 떠올려보세요.얼마나 설레였는지를 ! Merry monde는 여성들의 동심을 재해석한 K-beauty 메이크업 전문 브랜드 입니다.
메리뮤,https://usercontents-c.styleshare.io/images/25005532/700x394,https://usercontents-c.styleshare.io/images/25005532/88x50,"메리뮤는 프랑스어로 '가치' MERITE & '더 많은' MIEUX의 합성어로""보다 더 큰 가치를 위하여"" 라는 의미를 가진 브랜드입니다."
메리바움,https://usercontents-c.styleshare.io/images/fc1a64d7-94d9-41bb-9849-8ba2789b27ec/700x394,https://usercontents-c.styleshare.io/images/fc1a64d7-94d9-41bb-9849-8ba2789b27ec/88x50,"가성비 맛집♥ 로맨틱& 페미닌무드 메리바움매일 신상 업데이트로 오늘의 스타일, 걱정하지 마세요"
메리에코,https://usercontents-c.styleshare.io/images/34057042/700x394,https://usercontents-c.styleshare.io/images/34057042/88x50,"MARRY(결혼하다) + ECO(자연)가 합쳐진 합성어로 자연과 결혼하다. 즉, 자연과 하나로 결합된 천연유래 화장품이라는 의미입니다.피부의 사계절을 위해, 한국의 아름다운 사계절 속 자연에서 찾아낸 착한 성분으로 ‘도심 속 힐링’을 추구하는 착한 자연주의 브랜드 입니다."
메모리홀릭,https://usercontents-c.styleshare.io/images/23557489/700x394,https://usercontents-c.styleshare.io/images/23557489/88x50,메모리홀릭은 나의 기억을 메모 할수 있는 모든것에 적어 놓는다. 메모리홀릭은 그 기억들을 메모리홀릭의 방식으로 디자인하는 디자인전문브랜드입니다.
메블릭퍼퓸,https://usercontents-c.styleshare.io/images/40677197/700x394,https://usercontents-c.styleshare.io/images/40677197/88x50,"MEBLIC PERFUME(메블릭퍼퓸)은 ""대중들이 기억하는 향""이라는 뜻입니다."
메시지인더삭스,https://usercontents-c.styleshare.io/images/31849572/700x394,https://usercontents-c.styleshare.io/images/31849572/88x50,"메시지 인 더 삭스(MESSAGE IN THE SOCKS)는세상에 존재하는 수많은 감정과 메시지를 Contemporary, Refined, Artwork의 범주 안에서 New Design, Material Development, Visual Artwork, Brand Collaboration을 통해 새롭게 만들어 갑니다."
메이네티 MAINETTI,https://usercontents-c.styleshare.io/images/42651326/700x394,https://usercontents-c.styleshare.io/images/42651326/88x50,"메이네티의 60년 노하우가 집약된 명품 옷걸이로, 이탈리아의 감성과인체공학적인 설계가 더해져 수트를 형태 그대로 유지 시켜주는최적의 솔루션을 제공합니다."
메이드모먼,https://usercontents-c.styleshare.io/images/21314427/700x394,https://usercontents-c.styleshare.io/images/21314427/88x50,"단 한순간을 간직하고, 단 하나의 상품을 제작하는 것을 우리는 '메이드 모먼'이라고 표현했습니다. 메이드 모먼은 당신의 순간이 더욱 소중해 지기를 바라는 마음을 담은 감성 라이프 디자인 브랜드입니다."
메이든느와르,https://usercontents-c.styleshare.io/images/19010353/700x394,https://usercontents-c.styleshare.io/images/19010353/88x50,"MAIDENNOIR(메이든느와르)는 ""젊은 여성의 흑백 영화""라는 의미입니다. 고독과 천진한 면을 동시에 머금은 젊은 여성의 취향, 관심사 그리고 호기심을 조명합니다. 고독한 블랙, 천진한 핑크를 메인 컬러로 편안한 향기와 다양한 오브제를 선보이는 라이프스타일 브랜드입니다."
메이시크,https://usercontents-c.styleshare.io/images/38119289/700x394,https://usercontents-c.styleshare.io/images/38119289/88x50,차별화된 느낌으로 누구나 당당해질 수 있는 메이크업을 추구하는 브랜드
메이썸데이,https://usercontents-c.styleshare.io/images/23152396/700x394,https://usercontents-c.styleshare.io/images/23152396/88x50,"handcraft costume jewelry,감각적인 핸드메이드악세사리 쇼핑몰입니다."
메이오렌지,https://usercontents-c.styleshare.io/images/40760512/700x394,https://usercontents-c.styleshare.io/images/40760512/88x50,"MAYORANGE는 젊은 스트릿 브랜드로 2019년 시작하였고, 베이직의 기본을 둔 디자인으로 따듯한 느낌의 감성을 담은 브랜드 입니다."
메이크프렘,https://usercontents-c.styleshare.io/images/39978593/700x394,https://usercontents-c.styleshare.io/images/39978593/88x50,좋은 원료 + 정직한 효과 + 합리적인 가격메이크프렘은 화장품의 핵심 가치에 기본을 둔 실용주의 뷰티를 지향합니다.
메이크힐,https://usercontents-c.styleshare.io/images/42357352/700x394,https://usercontents-c.styleshare.io/images/42357352/88x50,"새로운 나의 시작, Make a Change MAKEheal메이크힐은 아름다움을 이야기하는 이상적 이론의 전문의와 예술적인 아트 감성의 아티스트와 함께 아름다움에 대해 고민했습니다. '메이크힐'은 기존의 메이크업보다 강력하고 성형보다 즉각적인 효과로 MAKE UP AFTER의 놀라움을 실현시키고자 합니다."
메인부스,https://usercontents-c.styleshare.io/images/41538967/700x394,https://usercontents-c.styleshare.io/images/41538967/88x50,MAINBOOTH(메인부스)는 우리는 일상에서 부담없이 즐길 수 있는 데일리웨어를 지향합니다. 지나치게 개성적이고 강한 여러 스트릿 브랜드들에서 벗어나 메인부스는 베이직하지만 결코 지루하지 않은 아이템들을 제안합니다.
메조쿤스트,https://usercontents-c.styleshare.io/images/23248235/700x394,https://usercontents-c.styleshare.io/images/23248235/88x50,
메종드모모,https://usercontents-c.styleshare.io/images/36637108/700x394,https://usercontents-c.styleshare.io/images/36637108/88x50,"프래그랜스 라이프스타일 브랜드, 메종드모모입니다."
메종마르지엘라,https://usercontents-c.styleshare.io/images/42889528/700x394,https://usercontents-c.styleshare.io/images/42889528/88x50,
메종미셸,https://usercontents-c.styleshare.io/images/42787221/700x394,https://usercontents-c.styleshare.io/images/42787221/88x50,
메종키츠네,https://usercontents-c.styleshare.io/images/42728349/700x394,https://usercontents-c.styleshare.io/images/42728349/88x50,자연스러운 프렌치 디자인과 차분하면서 정제된 미학의 브랜드메종 키츠네는 길다 로엑(Gildas Loaec)과 마사야 쿠로키(Masaya Kuroki)에 의해 2002년 프랑스 파리에서 만들어졌습니다. 길다스 로엑과 마사야 쿠로키는 매 시즌 파리와 도쿄에서 영감을 받아 현대적인 결과물들을 선보이고 있고 아름다움을 느낄 수 있는 모든 것에 대해 그들은 예리한 시선으로 메종 키츠네만의 독특함을 선보이고 있습니다.
메지언,https://usercontents-c.styleshare.io/images/43101168/700x394,https://usercontents-c.styleshare.io/images/43101168/88x50,하이엔드패션 스트릿웨어의 개성과 감성을 향으로 디자인하는 향수 브랜드
메타퍼,https://usercontents-c.styleshare.io/images/25043044/700x394,https://usercontents-c.styleshare.io/images/25043044/88x50,"메타퍼는 패션이 가지고 있는 요소들인 단순한 것, 친숙한 것, 대중적인 것, 현대적인 것, 사회적인 것, 상징적인 것등 이러한 모든 것들을 넘어서서 아우를 수 있는 브랜드로 나아갈 것이며 패션에 한정되지 않고 현 시대의 사회적, 경제적 사항 등을 고려하여 시대의 경향들을 아우르고 소비자들이 만족할 수 있는 디자인을 제안하고자 합니다."
멕리듬,https://usercontents-c.styleshare.io/images/21729904/700x394,https://usercontents-c.styleshare.io/images/21729904/88x50,메구리즘은 스팀아이마스크팩 및 굿나잇 스팀패치를 판매하고 있습니다. 멕리듬 아이마스크는 잦은 휴대폰사용으로 피로한 눈에 휴식을 줄수있습니다. 멕리듬으로 힐링 & 숙면 하세요 !
멜리사,https://usercontents-c.styleshare.io/images/19010358/700x394,https://usercontents-c.styleshare.io/images/19010358/88x50,
멜릭서,https://usercontents-c.styleshare.io/images/41275967/700x394,https://usercontents-c.styleshare.io/images/41275967/88x50,"멜릭서는 100% 비건 화장품으로, 천연 식물성 성분을 담아 피부를 건강하게 만듭니다."
멜팅하트,https://usercontents-c.styleshare.io/images/22816233/700x394,https://usercontents-c.styleshare.io/images/22816233/88x50,안녕하세요 자체제작 브랜드 멜팅하트 입니다 :-)
